date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:24:08	1663/1663	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260e56d99-67f%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/icons/category-white/cpu.svg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/icons/category-white/cpu.svg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/04.page-index-d.html)
10:24:09	3596/3596	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260e56d99-e0c%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/icons/category-white/ball.svg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/icons/category-white/ball.svg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/04.page-index-d.html)
10:24:09	1329/1329	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260e56d99-531%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/icons/category-white/watch.svg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/icons/category-white/watch.svg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/04.page-index-d.html)
10:24:09	2013/2013	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260e56d99-7dd%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/icons/category-white/more.svg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/icons/category-white/more.svg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/04.page-index-d.html)
10:24:10	3970/3970	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260e56d99-f82%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/misc/stars-active.svg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/misc/stars-active.svg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/09.page-listing-e.html)
10:24:10	3976/3976	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260e56d99-f88%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/misc/stars-disable.svg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/misc/stars-disable.svg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/09.page-listing-e.html)
10:24:10	1713/1713	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260e56d99-6b1%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/icons/category-blue/bag.svg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/icons/category-blue/bag.svg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/10.page-category-a.html)
10:24:11	1200/1200	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260e56d99-4b0%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/icons/category-blue/diamond.svg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/icons/category-blue/diamond.svg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/10.page-category-a.html)
10:24:11	2013/2013	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260e56d99-7dd%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/icons/category-blue/more.svg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/icons/category-blue/more.svg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/10.page-category-a.html)
10:24:12	23462/23462	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-5ba6%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/banners/banner-cat1.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/banners/banner-cat1.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/13.page-category-d.html)
10:24:12	60172/60172	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-eb0c%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/banners/banner-cat2.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/banners/banner-cat2.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/13.page-category-d.html)
10:24:12	10858/10858	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-2a6a%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/banners/banner-cat3.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/banners/banner-cat3.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/13.page-category-d.html)
10:24:13	23818/23818	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-5d0a%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/detail.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/detail.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/15.page-detail-a.html)
10:24:13	6613/6613	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-19d5%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/detail1.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/detail1.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/15.page-detail-a.html)
10:24:13	14576/14576	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-38f0%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/detail2.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/detail2.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/15.page-detail-a.html)
10:24:14	15832/15832	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-3dd8%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/detail3.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/detail3.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/15.page-detail-a.html)
10:24:14	12795/12795	---MCZ	200	added ('OK')	text/css	etag:W/%2260e56d99-31fb%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/plugins/fancybox/fancybox.min.css	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/plugins/fancybox/fancybox.min.css	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/15.page-detail-a.html)
10:24:15	68253/68253	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260e56d99-10a9d%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/plugins/fancybox/fancybox.min.js	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/plugins/fancybox/fancybox.min.js	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/15.page-detail-a.html)
10:24:15	21122/21122	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-5282%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/avatars/2.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/avatars/2.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/17.page-detail-c.html)
10:24:16	74327/74327	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-12257%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/book1.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/book1.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/18.page-detail-d.html)
10:24:16	13268/13268	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-33d4%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/book3.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/book3.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/18.page-detail-d.html)
10:24:16	103724/103724	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-1952c%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/book2.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/book2.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/18.page-detail-d.html)
10:24:16	20736/20736	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-5100%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/book4.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/book4.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/18.page-detail-d.html)
10:24:17	3476/3476	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-d94%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/book.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/items/book.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/18.page-detail-d.html)
10:24:17	2462/2462	---M--	200	added ('OK')	image/png	etag:%2260e56d99-99e%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/icons/pay/pay-cash.png	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/icons/pay/pay-cash.png	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/22.page-order-step2.html)
10:24:18	2758/2758	---M--	200	added ('OK')	image/png	etag:%2260e56d99-ac6%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/icons/pay/pay-visa.png	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/icons/pay/pay-visa.png	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/22.page-order-step2.html)
10:24:18	2981/2981	---M--	200	added ('OK')	image/png	etag:%2260e56d99-ba5%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/icons/pay/pay-paypal.png	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/icons/pay/pay-paypal.png	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/22.page-order-step2.html)
10:24:19	63602/63602	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-f872%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/posts/1.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/posts/1.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/30.page-blog.html)
10:24:19	56051/56051	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-daf3%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/posts/2.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/posts/2.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/30.page-blog.html)
10:24:19	86909/86909	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-1537d%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/posts/3.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/posts/3.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/30.page-blog.html)
10:24:20	3992/3992	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-f98%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/posts/0.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/posts/0.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/30.page-blog.html)
10:24:21	22968/22968	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-59b8%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/posts/4.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/posts/4.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/30.page-blog.html)
10:24:21	12047/12047	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-2f0f%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/banners/slide1.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/banners/slide1.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/_html-components/_banners.html)
10:24:21	15611/15611	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-3cfb%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/banners/slide2.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/banners/slide2.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/_html-components/_banners.html)
10:24:22	12453/12453	---M--	200	added ('OK')	image/jpeg	etag:%2260e56d99-30a5%22	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/banners/slide3.jpg	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/images/banners/slide3.jpg	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/_html-components/_banners.html)
10:24:22	214/214	---M--	302	error ('Found')	text/html	date:Tue,%2012%20Apr%202022%2003:24:22%20GMT	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/_html-components/index.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/_html-components/index.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/_html-components/_nav-bottom.html)
10:24:22	214/214	---M--	302	error ('Found')	text/html	date:Tue,%2012%20Apr%202022%2003:24:22%20GMT	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/_html-components/index.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/_html-components/index.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/_html-components/_nav-bottom.html)
10:24:23	214/214	---M--	302	error ('Found')	text/html	date:Tue,%2012%20Apr%202022%2003:24:23%20GMT	https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/_html-components/index.html	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/_html-components/index.html	(from https://bootstrap-ecommerce.com/templates/mobile/mobile-ecom-html/_html-components/_nav-bottom.html)
10:24:25	99632/99632	---M--	200	added ('OK')	font/woff2	etag:%2261e71b8c-18530%22	https://rsms.me/inter/font-files/Inter-Thin.woff2?v=3.19	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/rsms.me/inter/font-files/Inter-Thin3535.woff2	(from https://rsms.me/inter/inter.css)
10:24:26	135920/135920	---M--	200	added ('OK')	font/woff	etag:%2261e71b8c-212f0%22	https://rsms.me/inter/font-files/Inter-Thin.woff?v=3.19	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/rsms.me/inter/font-files/Inter-Thin3535.woff	(from https://rsms.me/inter/inter.css)
10:24:26	106496/106496	---M--	200	added ('OK')	font/woff2	etag:%2261e71b8c-1a000%22	https://rsms.me/inter/font-files/Inter-ThinItalic.woff2?v=3.19	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/rsms.me/inter/font-files/Inter-ThinItalic3535.woff2	(from https://rsms.me/inter/inter.css)
10:24:26	145480/145480	---M--	200	added ('OK')	font/woff	etag:%2261e71b8c-23848%22	https://rsms.me/inter/font-files/Inter-ThinItalic.woff?v=3.19	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/rsms.me/inter/font-files/Inter-ThinItalic3535.woff	(from https://rsms.me/inter/inter.css)
10:24:27	104232/104232	---M--	200	added ('OK')	font/woff2	etag:%2261e71b8c-19728%22	https://rsms.me/inter/font-files/Inter-ExtraLight.woff2?v=3.19	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/rsms.me/inter/font-files/Inter-ExtraLight3535.woff2	(from https://rsms.me/inter/inter.css)
10:24:27	140724/140724	---M--	200	added ('OK')	font/woff	etag:%2261e71b8c-225b4%22	https://rsms.me/inter/font-files/Inter-ExtraLight.woff?v=3.19	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/rsms.me/inter/font-files/Inter-ExtraLight3535.woff	(from https://rsms.me/inter/inter.css)
10:24:27	111392/111392	---M--	200	added ('OK')	font/woff2	etag:%2261e71b8c-1b320%22	https://rsms.me/inter/font-files/Inter-ExtraLightItalic.woff2?v=3.19	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/rsms.me/inter/font-files/Inter-ExtraLightItalic3535.woff2	(from https://rsms.me/inter/inter.css)
10:24:28	149996/149996	---M--	200	added ('OK')	font/woff	etag:%2261e71b8c-249ec%22	https://rsms.me/inter/font-files/Inter-ExtraLightItalic.woff?v=3.19	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/rsms.me/inter/font-files/Inter-ExtraLightItalic3535.woff	(from https://rsms.me/inter/inter.css)
10:24:28	104332/104332	---M--	200	added ('OK')	font/woff2	etag:%2261e71b8c-1978c%22	https://rsms.me/inter/font-files/Inter-Light.woff2?v=3.19	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/rsms.me/inter/font-files/Inter-Light3535.woff2	(from https://rsms.me/inter/inter.css)
10:24:28	140632/140632	---M--	200	added ('OK')	font/woff	etag:%2261e71b8c-22558%22	https://rsms.me/inter/font-files/Inter-Light.woff?v=3.19	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/rsms.me/inter/font-files/Inter-Light3535.woff	(from https://rsms.me/inter/inter.css)
10:24:29	111332/111332	---M--	200	added ('OK')	font/woff2	etag:%2261e71b8c-1b2e4%22	https://rsms.me/inter/font-files/Inter-LightItalic.woff2?v=3.19	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/rsms.me/inter/font-files/Inter-LightItalic3535.woff2	(from https://rsms.me/inter/inter.css)
10:24:29	150092/150092	---M--	200	added ('OK')	font/woff	etag:%2261e71b8c-24a4c%22	https://rsms.me/inter/font-files/Inter-LightItalic.woff?v=3.19	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/rsms.me/inter/font-files/Inter-LightItalic3535.woff	(from https://rsms.me/inter/inter.css)
10:24:29	98868/98868	---M--	200	added ('OK')	font/woff2	etag:%2261e71b8c-18234%22	https://rsms.me/inter/font-files/Inter-Regular.woff2?v=3.19	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/rsms.me/inter/font-files/Inter-Regular3535.woff2	(from https://rsms.me/inter/inter.css)
10:24:30	133844/133844	---M--	200	added ('OK')	font/woff	etag:%2261e71b8c-20ad4%22	https://rsms.me/inter/font-files/Inter-Regular.woff?v=3.19	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/rsms.me/inter/font-files/Inter-Regular3535.woff	(from https://rsms.me/inter/inter.css)
10:24:30	106876/106876	---M--	200	added ('OK')	font/woff2	etag:%2261e71b8c-1a17c%22	https://rsms.me/inter/font-files/Inter-Italic.woff2?v=3.19	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/rsms.me/inter/font-files/Inter-Italic3535.woff2	(from https://rsms.me/inter/inter.css)
10:24:30	144372/144372	---M--	200	added ('OK')	font/woff	etag:%2261e71b8c-233f4%22	https://rsms.me/inter/font-files/Inter-Italic.woff?v=3.19	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/rsms.me/inter/font-files/Inter-Italic3535.woff	(from https://rsms.me/inter/inter.css)
10:24:30	105924/105924	---M--	200	added ('OK')	font/woff2	etag:%2261e71b8c-19dc4%22	https://rsms.me/inter/font-files/Inter-Medium.woff2?v=3.19	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/rsms.me/inter/font-files/Inter-Medium3535.woff2	(from https://rsms.me/inter/inter.css)
10:24:30	142552/142552	---M--	200	added ('OK')	font/woff	etag:%2261e71b8c-22cd8%22	https://rsms.me/inter/font-files/Inter-Medium.woff?v=3.19	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/rsms.me/inter/font-files/Inter-Medium3535.woff	(from https://rsms.me/inter/inter.css)
10:24:31	112184/112184	---M--	200	added ('OK')	font/woff2	etag:%2261e71b8c-1b638%22	https://rsms.me/inter/font-files/Inter-MediumItalic.woff2?v=3.19	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/rsms.me/inter/font-files/Inter-MediumItalic3535.woff2	(from https://rsms.me/inter/inter.css)
10:24:31	150988/150988	---M--	200	added ('OK')	font/woff	etag:%2261e71b8c-24dcc%22	https://rsms.me/inter/font-files/Inter-MediumItalic.woff?v=3.19	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/rsms.me/inter/font-files/Inter-MediumItalic3535.woff	(from https://rsms.me/inter/inter.css)
10:24:31	105804/105804	---M--	200	added ('OK')	font/woff2	etag:%2261e71b8c-19d4c%22	https://rsms.me/inter/font-files/Inter-SemiBold.woff2?v=3.19	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/rsms.me/inter/font-files/Inter-SemiBold3535.woff2	(from https://rsms.me/inter/inter.css)
10:24:31	142932/142932	---M--	200	added ('OK')	font/woff	etag:%2261e71b8c-22e54%22	https://rsms.me/inter/font-files/Inter-SemiBold.woff?v=3.19	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/rsms.me/inter/font-files/Inter-SemiBold3535.woff	(from https://rsms.me/inter/inter.css)
10:24:32	112048/112048	---M--	200	added ('OK')	font/woff2	etag:%2261e71b8c-1b5b0%22	https://rsms.me/inter/font-files/Inter-SemiBoldItalic.woff2?v=3.19	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/rsms.me/inter/font-files/Inter-SemiBoldItalic3535.woff2	(from https://rsms.me/inter/inter.css)
10:24:32	151180/151180	---M--	200	added ('OK')	font/woff	etag:%2261e71b8c-24e8c%22	https://rsms.me/inter/font-files/Inter-SemiBoldItalic.woff?v=3.19	C:/Users/Nguyen%20Van%20Quan/OneDrive%20-%20ptit.edu.vn/Documents/Ecomerce%20Components/rsms.me/inter/font-files/Inter-SemiBoldItalic3535.woff	(from https://rsms.me/inter/inter.css)
